ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY,CRUELTY BY HUSBAND OR RELATIVES,DOWRY DEATH,IMMORAL TRAFFIC(PREVENTION)ACT,INDECENT REPRESENTATION OF WOMEN(PREVENTION)ACT,INSULT TO THE MODESTY OF WOMEN,KIDNAPPING & ABDUCTION,RAPE
10.8860008894599,28.0056332460345,1.51455255225577,1.51208183031082,2.48307555467708,8.19291396946188,3.8642091219054198,2.6436724810989802
12.857142857142902,3.5714285714285694,0.0,0.0,0.0,0.178571428571429,7.857142857142861,8.571428571428571
5.5961415703241375,21.2781048301298,0.709270161004327,0.148946733810909,0.0,0.070927016100433,10.4333640683736,10.1922122136322
1.9249864596497601,3.68974544141542,2.64488174760787,0.060931576096768,0.0,0.027080700487452997,2.84347355118252,3.5092074381657303
13.565110780278498,7.21604343637797,0.875733426744899,0.122602679744286,0.0,0.972064103686838,1.58507750240827,8.599702250634909
2.71370420624152,1.89959294436906,0.27137042062415195,1.35685210312076,0.0,0.949796472184532,0.949796472184532,2.71370420624152
3.09138773975179,21.914253478751398,0.157954118089507,0.165475742760436,0.0,0.451297480255735,4.0955246333208,1.18841669800677
3.8130943672275097,22.0555961960497,2.4597659107534797,0.804681784930505,0.0,3.73994147768837,5.06583760058522,4.46232626188734
10.065645514223199,10.6908408877774,0.250078149421694,0.0,0.0,1.03157236636449,4.6889653016567685,4.97030321975617
18.7274453941121,3.34283000949668,0.170940170940171,0.018993352326686,0.0,6.70465337132004,13.4283000949668,5.470085470085468
2.37022662693187,5.55132025781412,2.09993762561508,0.097026820985515,0.0,0.10395730819876599,3.70088017187608,5.92556656732968
6.52507585222203,8.948777440656789,0.89594859896484,2.18454399428877,0.0,0.09994645725504199,1.3921113689095101,1.55630912011422
15.2504940137161,23.2418923631291,0.15692200395210998,1.1681971405323701,0.15111007787980898,1.52272463094269,1.02871091479716,2.9757061490177796
20.945193616231602,10.188048991711,2.29493999752567,0.058765309909687015,0.0,2.4124706173450496,2.16813064456266,9.30966225411357
6.49304737214235,14.4473250058921,0.8563123576086099,0.632414172362322,0.003928038337654,2.0406159164113404,1.89920653625579,2.8497918139680998
6.05012964563526,1.29645635263613,0.0,0.0,0.0,0.0,7.17372515125324,1.7286084701815
3.6466774716369503,1.5397082658022698,0.16207455429497594,0.08103727714748797,0.0,0.08103727714748797,1.78282009724473,6.645056726094
14.2241379310345,0.43103448275862105,0.0,0.0,0.0,0.0,0.0,17.8879310344828
0.7850834151128561,0.0,0.0,0.39254170755642803,0.0,0.09813542688910701,0.5888125613346421,1.27576054955839
14.309286856082098,3.7539318310730696,2.37714639302841,0.20625999071829998,0.0,1.24271644407776,3.4032898468519597,4.841953282112097
3.48713760718661,7.9297672519395705,1.08615761535321,0.367496937525521,0.0,0.391996733360555,4.45079624336464,4.238464679461
8.16279452957654,26.923710660734898,1.4466963255890601,0.29988465974625106,0.43170209260174697,0.09227220299884699,5.582468281430218,4.0797495468775695
4.76190476190476,2.56410256410256,0.0,0.7326007326007329,0.0,0.0,3.2967032967033,8.79120879120879
4.71553677506277,6.05058484904158,0.636903668320167,3.67138220344173,0.076550921673097,2.67928225855839,3.35905444301549,1.60144528140119
14.506539833531498,32.4019024970273,2.14030915576694,0.0,0.0,0.23781212841854896,4.81569560047562,9.33412604042806
2.85504047093451,8.660213958227201,2.3501443368993,0.055470651497142,0.0,3.26257995132167,3.80709797928341,1.86562517688346
3.1801350468307596,10.084948812894801,1.52472228272707,0.19603572206491002,0.0,1.37225005445437,4.9444565454149405,2.5484643868438197
5.465960556900151,23.723371114998397,1.08073135079437,0.148570606982819,0.023963001126261,0.23723371114998396,3.81011717907551,5.04660803719058
10.7142857142857,9.18367346938776,0.510204081632653,0.510204081632653,0.0,1.0204081632653101,4.59183673469388,1.5306122448979598
6.46464646464646,22.6262626262626,0.202020202020202,1.01010101010101,0.202020202020202,2.22222222222222,9.292929292929287,4.44444444444444
0.0,2.56410256410256,0.0,1.70940170940171,0.0,0.0,5.12820512820513,5.98290598290598
0.0,3.40909090909091,1.1363636363636398,5.68181818181818,0.0,0.0,1.1363636363636398,1.1363636363636398
11.751963173571598,24.194421879231,1.86839967506093,0.8529650690495529,0.0,2.26103438938532,15.800162469537005,8.096398591930681
5.405405405405412,5.405405405405412,0.0,0.0,0.0,0.0,0.0,2.7027027027027
15.6966490299824,2.9982363315696605,0.3527336860670189,0.8818342151675479,0.0,5.643738977072308,2.46913580246914,1.58730158730159
10.6777030522504,21.1251939989653,1.20538023797206,0.902741852043456,2.35126745990688,5.9130884635282,2.4081738230729397,2.44697361614071
8.082706766917289,2.63157894736842,0.0,0.0,0.0,0.0,9.58646616541353,5.82706766917293
6.602496616032491,13.596029478117002,0.4511956685215821,0.165438411791247,0.0,0.045119566852158004,10.159422469544301,8.234320950518871
1.6647309330236202,4.5489740611691785,2.19947735191638,0.021777003484321,0.002419667053813,0.026616337591947002,1.6308555942702299,2.38337204800619
13.808857808857805,5.6037296037296,0.7365967365967371,0.065268065268065,0.0,0.979020979020979,1.38927738927739,8.37296037296037
2.85285285285285,3.6036036036036,0.30030030030029997,3.7537537537537498,0.0,1.05105105105105,1.95195195195195,4.65465465465466
2.8792470888498998,14.691338331472304,0.215345350135588,0.295102887222843,0.055830275961077994,0.366884670601372,3.4255862178975898,0.941138937629606
3.3828301701248904,15.911102369947901,2.18310551676664,0.560527092142787,0.0,12.8036188415773,2.66496213983676,3.4713344478316497
8.16193274567418,7.21514854717597,0.19588638589618,0.163238654913483,0.0,0.587659157688541,3.13418217433888,4.1136141038197795
17.7018005259964,1.4363746712522802,0.202306291725673,0.040461258345135004,0.0,7.6067165688852905,12.4418369411289,4.26866275541169
3.131924951987,4.12911803811494,1.9352932486334802,0.044319692716797005,0.0,0.014773230905598999,1.9352932486334802,5.25927020239326
5.94434443444345,6.39063906390639,0.727572757275728,5.104260426042599,0.0,0.315031503150315,0.915091509150915,1.2038703870387
11.6866746698679,17.5870348139256,0.198079231692677,0.9543817527010799,0.09603841536614699,0.408163265306122,0.612244897959184,2.3649459783913596
22.7742858093053,9.77086035451794,2.15504340017959,0.10974758056470098,0.0,2.34460740297316,2.02201602979813,9.10572350261066
5.54883643339728,11.368754691800802,0.7673700892484779,0.37325882058553705,0.016681958461924,1.4221369588789698,1.30536324964551,2.6440904162148597
4.0,0.36363636363636404,0.0,0.0,0.0,0.0,6.454545454545452,1.6363636363636398
1.1082693947144098,0.341005967604433,0.0,0.085251491901108,0.0,0.085251491901108,0.8525149190110829,3.41005967604433
19.9546485260771,0.680272108843537,0.0,0.0,0.0,0.0,0.453514739229025,12.2448979591837
0.41322314049586795,0.0,0.0,0.10330578512396699,0.0,0.20661157024793397,0.30991735537190096,1.44628099173554
8.98277717976319,6.93756727664155,1.5016146393972,0.05920344456404701,0.0,1.01184068891281,2.0075349838536103,3.9020452099031204
2.9656295534413304,8.45975829262021,0.94283020485129,0.4628439187451789,0.008571183680465999,1.7056655524127902,2.52849918573755,3.25704979857718
9.63415066889039,20.3434938433696,1.3803626556900002,0.18097299599020605,0.30871864021858697,0.117100173876016,6.2098577055462885,3.7259146233277702
9.65250965250965,0.386100386100386,0.0,0.386100386100386,0.0,0.0,0.0,3.8610038610038595
6.400151932390091,4.921976387174371,0.696356787896053,8.986167821985882,0.018991548760801998,2.78859240971101,2.00044313613775,1.7630487766277299
7.94246404002502,15.4471544715447,1.25078173858662,0.0,0.0,0.0,1.81363352095059,7.12945590994371
1.34210140321713,3.2097980736322302,1.61589986799003,0.057448785019313,0.0,6.07490343714858,1.83224954774361,1.11352857771476
3.15838365071993,7.3618207152810005,2.15977705527171,0.0,0.0,2.27589410125406,3.1119368323269905,2.48490478402229
2.98004924870597,12.4327855671139,0.8266747072717221,0.381928740137695,0.002512689079853,0.17840092466958102,2.01266395296246,2.51771445801297
5.32544378698225,4.142011834319529,0.0,0.0,0.0,1.18343195266272,1.18343195266272,1.18343195266272
2.66990291262136,22.572815533980602,0.242718446601942,0.9708737864077672,0.0,0.9708737864077672,6.79611650485437,4.36893203883495
4.25531914893617,2.12765957446808,0.0,2.12765957446808,0.0,0.0,4.25531914893617,1.06382978723404
4.0,0.0,1.33333333333333,0.0,0.0,0.0,1.33333333333333,6.66666666666667
7.3956442831216,18.3151845130067,1.9661222020568705,0.695704779189353,0.0,1.58802177858439,12.0538415003025,7.4107683000605
3.03030303030303,3.03030303030303,0.0,0.0,0.0,0.0,0.0,6.06060606060606
11.2449799196787,0.803212851405622,0.200803212851406,2.61044176706827,0.0,5.42168674698795,2.61044176706827,0.401606425702811
11.327233812357399,31.4909330385493,1.1854081896653101,1.11014417762307,0.04939200790272099,8.7353293976527,3.29985652797704,3.1540325046452002
11.2794612794613,4.37710437710438,0.16835016835016794,0.16835016835016794,0.0,0.336700336700337,9.76430976430977,7.7441077441077395
12.2169842639931,42.5403359670673,0.9295531505212141,0.199189960825974,0.019918996082598,0.033198326804329,22.309275612509108,11.393665759245698
0.24718253802002602,7.721312162218782,2.6708282709790896,0.073316854497465,0.010473836356781,0.077506389040178,7.9370731911684596,1.9418492605471496
13.0757922247632,8.00392028748775,0.661548513557661,0.040836327997387,0.008167265599477,1.3230970271153202,2.85854295981705,8.44495262985952
5.68445475638051,2.7842227378190296,0.0,4.6403712296983795,0.0,1.8561484918793505,1.8561484918793505,6.38051044083527
2.6270319827920603,23.477555626079887,0.07405056595789701,0.155153566768927,0.0,0.327938220670687,5.38453401036708,1.6679008427659698
4.42328755581768,26.430196309714397,2.1737298845732598,0.581346364478895,0.016850619260258003,3.65658437947595,7.5827786671160196,5.62810683292611
7.4604595643091605,7.490301402566402,0.059683676514473,0.17905102954342,0.0,2.0292450014920904,4.53595941509997,5.461056401074308
23.3816766890697,5.32366466218606,0.14149274849664,0.05305978068624,0.0,6.13724796604174,18.4117438981252,5.35903784931022
1.833914503422449,8.14283869301304,1.950148521245,0.077489345215033,0.0,0.064574454345861,5.075552111584661,5.243445692883903
10.0665922996315,12.453098063076801,0.7369097116587231,1.13240712571409,0.0,0.33803197782510197,3.6169421627285896,2.0991785822938898
20.960772209439398,29.2721252595544,0.17958359054941395,1.17851731298053,0.016835961614008,2.79476962792525,1.2009652617992,5.71861496155789
18.9768741623656,11.371866890986302,2.11868031594856,0.037069776725883,0.0,2.20707747583336,3.21366449000542,9.76646040662694
7.21766723527578,13.6007630367395,0.6034593444487241,0.6713255929125629,0.0036684458629099997,2.37348447330289,2.0910141418588,3.3731359709459103
3.9869812855980498,3.49877949552482,0.0,1.22050447518308,0.0,0.081366965012205,10.821806346623301,5.12611879576892
3.27993897787948,1.2204424103737601,0.07627765064836001,0.53394355453852,0.0,0.0,1.8306636155606397,12.509534706331001
17.2413793103448,1.6227180527383402,0.0,0.0,0.0,0.0,0.608519269776876,20.8924949290061
1.4787430683918703,0.0,0.0,0.369685767097967,0.0,0.0,0.924214417744917,1.9408502772643301
20.5951795376291,12.975897688145599,2.58239055582882,0.11805213969503199,0.0049188391539600005,1.4953271028037398,6.70929660600098,7.171667486473192
2.63157894736842,10.007739938080501,0.913312693498452,0.6656346749226011,0.0,0.2399380804953561,5.3328173374613,5.26315789473684
7.14068856639747,40.4153257635558,1.45121136681037,0.30056469731009805,0.18823243669925305,0.05464812678365402,8.188110996417509,6.220778432205959
6.529209621993131,1.3745704467353999,0.343642611683849,0.0,0.0,0.0,3.4364261168384904,11.683848797250901
4.4190724088973,5.81223379081874,0.3253667770941789,1.4789398958826299,0.10056791292001899,1.12991008045433,5.007690487458589,2.1799574065310003
17.581187010078402,48.040313549832,2.07166853303471,0.0,0.0,0.39193729003359495,6.38297872340426,12.821948488241901
3.3606574344325097,7.92916433790805,2.3225485934298,0.032085118714939,0.0,0.008280030636113002,8.18688029145708,2.03171251733631
2.8143348856043704,7.450900992103668,1.43753796315044,0.2429641627859889,0.0,1.4780319902814298,5.18323547276777,2.9965580076938703
7.6241053927155,45.2773852395496,1.3515977572138402,0.248438710853809,0.015954779596116,1.26726535077723,9.49993162237316,4.663354150521951
7.05394190871369,2.0746887966805,0.8298755186721991,0.8298755186721991,0.0,1.6597510373444,2.9045643153527005,4.9792531120332
7.12025316455696,11.5506329113924,0.7911392405063291,0.0,0.0,3.95569620253165,10.4430379746835,4.27215189873418
1.18343195266272,0.0,0.0,1.18343195266272,0.0,0.0,5.32544378698225,1.7751479289940801
0.0,3.09278350515464,0.0,3.09278350515464,0.0,0.0,0.0,5.1546391752577305
8.588304784406379,23.4494979326639,1.58298877731837,0.283520378027171,0.0,2.45717660956881,25.516834022445398,8.3402244536326
2.56410256410256,2.56410256410256,0.0,0.0,0.0,0.0,0.0,0.0
1.3215859030836998,0.8810572687224669,0.0,0.5873715124816451,0.0,0.29368575624082205,2.3494860499265804,1.9089574155653501
11.106317706835403,28.952161825328304,1.4092608570606795,1.31339277154635,1.80471670980731,10.933755152909601,3.66935097306107,3.26430831176301
14.4827586206897,2.06896551724138,0.0,0.0,0.0,0.172413793103448,7.93103448275862,8.103448275862071
9.538084207657722,36.8578825453059,1.1922605259572199,0.170322932279602,0.0,0.136258345823682,18.8513421447064,11.725030658127801
1.15063888469909,4.89344739166972,2.70852636342089,0.051714107177487,0.0,0.034476071451658,5.53556422245685,1.71302980025426
14.315683477385301,7.2249727280355796,0.9650079718049841,0.10069648401443301,0.008391373667869,1.5272300075522398,2.34119325333557,8.49207015188386
4.40097799511003,2.07823960880196,0.12224938875305601,1.9559902200488999,0.0,1.9559902200488999,2.2004889975550097,4.40097799511003
2.41442874182239,20.2407199913254,0.06867387139914,0.166263057071602,0.0,0.397585571258178,4.66259442657317,1.47468102793942
4.13913043478261,23.65217391304349,2.4695652173913,0.495652173913043,0.0,5.0434782608695725,6.20869565217391,6.26086956521739
10.6286061342241,8.351047676890369,0.060734892195566,0.030367446097783,0.0,2.3686607956270898,4.91952626784087,4.85879137564531
18.86586695747,3.8349691021446697,0.163576881134133,0.07270083605961501,0.0,4.76190476190476,15.2671755725191,4.4529262086514
1.6266100119506002,4.31549595007303,1.8324259726464,0.08630991900146101,0.039835347231443004,0.10622759261718198,4.6209002788474285,5.13212056831762
8.78180123580379,11.8782146432393,0.856087541855086,0.8353757464876249,0.0,0.286513169249888,2.0228520142221003,2.0228520142221003
16.696047767984098,27.278930907023,0.125106624964458,1.75717941427353,0.210406596531134,3.0537389820870096,1.04634631788456,3.6053454648848398
19.557412747925397,11.0529103643105,2.62491907480431,0.055911953387087016,0.0,2.70143016891295,3.03101642045789,9.2254723088694
6.8938894642689,13.998681856699,0.7400433104227472,0.5762169287261091,0.0,2.2220129931268198,2.11656152904623,3.0110159118727005
2.5833333333333304,1.5,0.0,0.0,0.0,0.0,8.91666666666667,2.8333333333333304
3.75,1.875,0.0,0.234375,0.0,0.0,2.890625,11.640625
15.5925155925156,0.6237006237006241,0.0,0.0,0.0,0.0,0.0,19.1268191268191
1.2310606060606102,0.09469696969697,0.0,0.189393939393939,0.0,0.284090909090909,0.568181818181818,1.51515151515152
14.551921053949801,10.354155187096099,1.9435956519561202,0.12523167860542,0.0,1.1621499774583,4.56845163552572,5.13449882282222
2.75649632730432,9.1856883342548,0.955690703735882,0.46599794644972703,0.0,0.30013427059474,4.54940368059395,4.3124555722296805
7.3265465935786995,34.909945184025105,1.44714173844949,0.25685199686765897,0.250587314017228,0.07204385277995301,7.7588097102584195,4.9209083790133095
3.8732394366197203,1.05633802816901,0.35211267605633795,1.05633802816901,0.0,0.0,2.1126760563380302,6.33802816901408
4.21049477059546,4.70496568671521,0.494470916119752,1.69918187539333,0.041955108034403,1.9119542089963701,4.38730558302616,2.05580029368576
21.5596330275229,53.72706422018349,1.43348623853211,0.05733944954128501,0.0,0.5160550458715599,5.21788990825688,13.646788990825698
2.99321623388454,8.54990301250656,2.3759256679276803,0.024648755237861,0.001071685010342,0.011788535113759,5.859973636548751,1.6750436711641699
2.60308204914619,6.95543523531862,1.56184922948771,0.08329862557267799,0.0,3.43606830487297,5.1853394418992105,2.51978342357351
5.7286946013153885,41.358153803249,1.17827511678171,0.13014478607450802,0.00464802807409,0.3788142880383,6.423574798391781,5.3707964396105
13.839285714285701,4.017857142857141,0.0,1.33928571428571,0.0,4.46428571428571,3.5714285714285694,10.7142857142857
5.00863557858377,7.08117443868739,0.863557858376511,0.518134715025907,0.0,0.690846286701209,4.83592400690846,5.35405872193437
7.33333333333333,2.0,0.0,0.666666666666667,0.0,1.33333333333333,6.66666666666667,2.0
2.1505376344086002,3.2258064516129,0.0,6.45161290322581,0.0,0.0,2.1505376344086002,1.0752688172043001
7.50031199301136,17.5215275177836,1.78460002495944,0.349432172719331,0.0,0.998377636340946,21.714713590415602,6.32721827031075
0.0,0.0,0.0,0.0,2.63157894736842,0.0,0.0,0.0
7.1875,1.09375,0.15625,1.71875,0.0,3.4375,2.1875,0.46875
9.95049634615888,18.3818329448126,1.17603918384452,2.28135886220173,6.29403598837057,5.30134367060426,2.23683176615417,2.62447942586238
12.952380952381,2.47619047619048,0.0,0.0,0.0,0.3809523809523809,7.238095238095242,7.238095238095242
7.51718869365928,12.9411764705882,0.53475935828877,0.183346065699007,0.022918258212376,0.053475935828877,9.74789915966387,7.41023682200153
1.53151820065108,3.8892177172733504,2.28617934300089,0.024662128834961,0.0024662128834960005,0.014797277300977,1.8348623853211001,2.56486139883595
14.064871016691999,6.1930955993930175,0.806145675265554,0.113808801213961,0.0,1.39415781487102,1.46054628224583,9.40819423368741
2.73556231003039,1.2158054711246202,0.30395136778115506,3.79939209726444,0.0,0.9118541033434652,0.7598784194528879,1.8237082066869301
3.03840544482256,13.454059309674301,0.251174850105331,0.230918813806514,0.016204829039054,0.421325555015395,3.26932425862907,1.0816723383568299
4.55137844611529,15.6892230576441,2.56641604010025,0.32080200501253103,0.0,14.275689223057599,2.90726817042607,3.619047619047621
10.7697390155269,7.73042616451933,0.19821605550049598,0.066072018500165,0.0,0.396432111000991,3.8321770730095803,4.52593326726132
16.145619086795598,1.1106540518305201,0.370218017276841,0.061703002879474014,0.0,7.568901686548751,12.258329905388699,3.9489921842863
3.08929645219483,4.41972339146122,2.0670475045099197,0.022549609140108,0.0,0.022549609140108,1.33794347564642,5.99067949488876
6.26330191547583,6.93979933110368,0.8855275159622991,5.27515962298571,0.0,0.38005472788081496,1.14016418364244,1.10975980541198
12.853423745232199,17.1701882908518,0.10292425985348401,0.799176605921172,0.157413573893564,0.617545559120906,0.550947508627475,3.0211297451111
24.136995591726,10.5696846388606,2.28552051542896,0.047473719905053,0.0,2.65513733468973,2.16683621566633,9.80332316039335
5.688990553649338,11.337738806286302,0.6417588003558271,0.385478883382048,0.008472063371034,1.6287541830812902,1.3767102977930301,2.8635574194094997
5.34069981583794,0.920810313075506,0.0,0.5524861878453039,0.0,0.0,7.55064456721915,1.28913443830571
1.98618307426598,0.0,0.0,0.0,0.0,0.0,0.863557858376511,3.28151986183074
16.7816091954023,0.6896551724137929,0.0,0.0,0.0,0.0,0.45977011494252895,17.4712643678161
0.10460251046025099,0.0,0.0,0.41841004184100394,0.0,0.0,0.41841004184100394,1.7782426778242701
8.73945004083855,6.35447862782467,1.3503947726654,0.130683365096651,0.0,1.02368635992377,2.35230057173972,3.76259188674108
2.96006944444444,8.194444444444441,1.44097222222222,0.329861111111111,0.069444444444445,1.25868055555556,3.0729166666666696,2.59548611111111
9.879491911844529,20.594940831614398,1.44392574096189,0.19903738283935896,0.19541852133318904,0.159229906271487,7.30648138095755,3.8034234429848395
6.66666666666667,1.1764705882352902,0.0,0.0,0.0,0.0,0.7843137254901958,2.35294117647059
5.9960388448760495,3.36059289547662,0.7762586250958341,11.276514183490901,0.01597239969333,5.48811653462816,2.28085867620751,1.7058522872476398
8.111533586818759,14.9556400506971,1.01394169835234,0.0,0.0,0.0,3.0418250950570296,6.8441064638783295
2.67419680592437,7.08007629876202,2.36002543292067,0.05236189550061701,0.0,2.35254516213487,2.8649437109623395,1.76409719365174
3.42465753424658,7.4633915918752995,1.5588096362777502,0.0,0.0,2.2909777987718503,3.66084081247048,2.10203117619273
2.45486261427589,10.3618630471874,0.695204868980621,0.10695459522778801,0.0,0.086582291374876,1.7672973592401102,1.93282232804502
10.303030303030301,2.42424242424242,0.0,0.0,0.0,1.8181818181818201,0.606060606060606,1.21212121212121
9.0,14.0,0.25,0.75,0.0,7.0,11.75,4.5
3.19148936170213,3.19148936170213,0.0,0.0,0.0,0.0,5.31914893617021,4.25531914893617
0.0,4.2253521126760605,0.0,4.2253521126760605,0.0,0.0,2.8169014084507,0.0
6.93839452395769,2.10018668326073,2.10018668326073,1.07342874922215,0.0,1.99128811449907,13.8923459863099,6.2694461729931605
3.125,0.0,0.0,0.0,0.0,0.0,0.0,3.125
12.065439672801599,1.84049079754601,1.0224948875255602,5.52147239263804,0.0,5.31697341513292,1.2269938650306698,1.2269938650306698
11.5112524926408,31.753869528059997,1.42199221346501,1.17984996676479,0.745418288861457,8.68388567087646,3.8267970753014895,3.42322666413446
8.68824531516184,3.0664395229982997,0.0,0.0,0.0,0.0,10.221465076661,7.15502555366269
8.022864828513791,35.279085406859394,0.813718897108272,0.141223940820444,0.0067249495628779994,0.053799596503025994,21.4660390047075,11.4324142568931
1.67799490229397,5.53738317757009,3.0012744265080697,0.048853016142735996,0.0,0.023364485981309,6.478334749362791,1.9838572642311
13.6909196258588,6.9034020362552795,0.8608558894131279,0.12416190712689301,0.0,1.44027812267196,3.02127307342107,8.71616588030792
3.44827586206897,2.14030915576694,0.11890606420927498,2.14030915576694,0.35671819262782395,1.4268727705113,2.0214030915576697,3.44827586206897
2.4450314106224997,21.6019417475728,0.107081667618504,0.16419189034837198,0.0,0.33195316961736104,5.14705882352941,1.56696173615077
4.05648267008986,23.448866067607998,2.18228498074454,0.48780487804878103,0.0,4.19341035515618,6.27299957210099,6.27299957210099
9.96387718242023,7.1944611679711,0.12040939193257096,0.060204695966285,0.0,1.86634557495485,5.74954846478025,5.05719446116797
21.4016848897652,5.12636673238932,0.197167951245743,0.035848718408317,0.0,6.273525721455457,18.336619465854106,4.96504749955189
2.0754222862380503,4.31452140893021,1.8462747152023,0.09820610187246302,0.0,0.045829514207149,4.32106848238837,5.13290559120073
8.90771227542865,12.6784616435549,0.9119475374000959,1.19885238062709,0.006831067695880999,0.276658241683175,2.4421067012774103,2.17227952729012
21.2155445097153,30.371667419792104,0.084726615454135,1.1127428829643,0.067781292363308,3.23655671034794,1.24830546769092,6.39403524627203
19.303733310163103,10.808932140064304,2.3488863787760295,0.06951081762099201,0.0,2.2069684594664998,3.1511570654849796,9.86474353404582
7.04994797086368,13.2599970269065,0.6299241861156529,0.7246915415489821,0.001858183439869,1.9901144640998998,2.32644566671622,3.1607700312174796
3.13014827018122,3.21252059308072,0.082372322899506,0.0,0.0,0.0,9.555189456342669,4.36573311367381
5.709876543209879,1.6203703703703702,0.077160493827161,0.15432098765432098,0.0,0.077160493827161,2.8549382716049396,10.0308641975309
14.784394250513301,1.84804928131417,0.0,1.6427104722792605,0.0,0.205338809034908,0.0,15.811088295687899
0.841908325537886,0.09354536950421,0.0,0.187090739008419,0.0,0.0,0.280636108512629,2.15154349859682
15.917212626563401,11.5147905499305,2.3079213817748703,0.11415525114155302,0.004963271788762999,1.1663688703593402,5.00297796307326,5.5191582291046295
2.2045028142589103,8.88055034396498,1.11788617886179,0.3908692933083179,0.0,0.242338961851157,4.04158849280801,3.74452782989368
7.5440868171167805,37.6680231841164,1.58465902084104,0.249722530521643,0.314465408805031,0.027746947835737997,8.364163275373041,5.54938956714761
8.362369337979091,1.39372822299652,0.0,0.348432055749129,0.0,0.0,3.48432055749129,5.57491289198606
4.36711121695642,5.39414146225292,0.452488687782805,1.25029768992617,0.02976899261729,1.38128125744225,5.18873541319362,2.01536080019052
16.657223796034,39.7733711048159,1.6997167138810199,0.11331444759206802,0.0,0.509915014164306,6.57223796033994,11.614730878187
3.6381441779163097,7.49847313775457,2.44508560958659,0.045279363140492,0.004212033780510999,0.003159025335383,7.923888549586168,2.15024324495082
2.38144118250873,6.30260726750154,1.7039622254157298,0.061588996099364,0.0,1.4781359063847301,5.80989529870663,2.64832683227263
5.437934367377,45.500989552170104,1.1736548994338798,0.220923275187555,0.004602568233074001,0.460256823307405,8.54006535646891,5.437934367377
6.43776824034335,2.14592274678112,0.0,1.2875536480686698,0.0,1.2875536480686698,5.150214592274679,5.5793991416309
3.4653465346534698,7.590759075907591,0.33003300330033003,0.16501650165016502,0.0,1.98019801980198,7.590759075907591,4.45544554455446
1.25,1.875,0.0,0.625,0.0,0.0,5.0,2.5
0.0,2.1052631578947403,0.0,6.31578947368421,0.0,0.0,2.1052631578947403,1.0526315789473701
7.97814207650273,19.1256830601093,1.7243472981177899,0.400728597449909,0.012143290831816,1.9672131147541,25.318761384335197,6.94596235579842
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
